datetime,time [d],exfiltration [mol d^-1],infiltration [mol d^-1],net exchange flux [mol d^-1],watershed boundary discharge [mol d^-1],net runoff [mol d^-1],net groundwater flux [mol d^-1],total evapotranspiration [m d^-1],snow precipitation [m d^-1],rain precipitation [m d^-1],surface air temperature [K],incoming shortwave radiation [W m^-2],incident shortwave radiation [W m^-2],surface water content [mol],subsurface water content [mol],snow water content [mol],canopy water content [mol],snow evaporation [m d^-1],surface evaporation [m d^-1],transpiration [m d^-1],canopy evaporation [m d^-1],canopy drainage [m d^-1],water to surface [m d^-1],snow to surface [m SWE d^-1],snowmelt [m d^-1],max ponded depth [m],SWE [m],canopy interception [m d^-1],net groundwater flux [m^3/d],net groundwater flux [m/d],rain precipitation [mm d^-1],snow precipitation [mm d^-1],snowmelt [mm d^-1],watershed boundary discharge [m^3/d],watershed boundary discharge [m/d],total evapotranspiration [mm d^-1],snow water content [m],surface water content [m],subsurface water content [m],exfiltration [m d^-1],canopy water content [m],total water content [m]
2019-04-20,14344.0,2950956691.044,-2754157960.001,196798731.0428,903206203.8736,903206203.8736,-2.146550965978e-07,0.0001350533206343,0.002765787706732,0.0002180725233511,267.1141426317,201.4537963557,195.938757919,33774396797.18,9945267433635.0,1539947487276.0,96700791.81085,0.0,0.0,4.541414133702e-05,8.963917929725e-05,2.791897816637e-05,0.0002120887207894,0.002678159791937,0.0,4.846477950109,0.5219554862948,0.0001215306955227,-3.867659398158558e-12,-7.275599087378194e-20,0.2180725233511,2.765787706732,0.0,16273.98565538018,0.00030613604506814386,0.1350533206343,0.5219554862947726,0.01144761873391411,3.370885658469312,0.0010002081547814668,3.277612336249461e-05,3.9043215396213613
2019-04-21,14345.0,2860933755.17,-2146378940.085,714554815.085,789637389.7876,789637389.7876,4.762023100562e-08,0.0003384868529098,0.0008433153345278,0.0,268.5088508053,363.4125240031,353.7496183028,33699314222.47,9943742979139.0,1542335684537.0,7820414.209844,0.0,0.0,0.000274510396094,6.397645681578e-05,1.194070299009e-06,0.0,0.0008094643961263,0.0,4.845894655987,0.5227649506909,3.504500870044e-05,8.580221802814414e-13,1.614057689458926e-20,0.0,0.8433153345277999,0.0,14227.700716893694,0.0002676426119647626,0.3384868529098,0.5227649506908203,0.011422169968862814,3.370368954234675,0.0009696954485625596,2.650680062568969e-06,3.9045587255744207
2019-04-22,14346.0,2794999832.08,-2114467993.465,680531838.6155,747174199.776,747174199.776,8.097335608901e-08,0.0005323237474778,0.0,0.0,270.225936361,344.7687515216,335.511179934,33632671861.31,9941499275995.0,1542335684537.0,458097.698766,0.0,0.0,0.0005298270463695,2.496701108221e-06,0.0,0.0,0.0,0.0,4.845585400121,0.5227649506909,0.0,1.4589793889911711e-12,2.744540823864085e-20,0.0,0.0,0.0,13462.598194162163,0.0002532499815827114,0.5323237474778001,0.5227649506908203,0.011399581960950525,3.3696084652080662,0.0009473475612650266,1.5526932515918282e-07,3.903773153129162
2019-04-23,14347.0,2729534392.224,-2082130835.046,647403557.1782,716626358.5092,716626358.5092,2.173753596068e-07,0.0006394926216512,0.0,0.0,271.6828820361,389.9961867512,379.6881271571,33563449059.98,9938965316549.0,1542335684537.0,292427.5852752,0.0,0.0,0.0006394362271574,5.639449383619e-08,0.0,0.0,0.0,0.0,4.845299332849,0.5227649506909,0.0,3.916673146068469e-12,7.367800686032954e-20,0.0,0.0,0.0,12912.186639805404,0.00024289598349159957,0.6394926216512,0.5227649506908203,0.011376119329120917,3.368749595638931,0.000925158463404305,9.911648529542811e-08,3.9028907647753575
2019-04-24,14348.0,2703101455.262,-5974282381.786,-3271180926.524,748115240.7682,748115240.7682,-3.848615512045e-08,0.0006922143624516,0.0,0.0,277.2496390188,299.5928862892,291.4768205553,33653717606.7,9940194255182.0,1538226119823.0,266218.7238148,0.0,0.0,0.0006922051459867,9.216464870243e-09,0.0,0.0,0.0,0.001392911035269,4.846113091509,0.5213720396556,0.0,-6.934442364045045e-13,-1.3044639494197384e-20,0.0,0.0,1.392911035269,13479.553887715316,0.00025356894149060794,0.6922143624516,0.5213720396555551,0.011406715283586678,3.369166136636019,0.0009161991861690761,9.023315703792135e-08,3.9019449818083176
2019-04-25,14349.0,2858902964.247,-10316277399.71,-7457374435.462,939610175.5503,939610175.5503,3.963457600057e-07,0.0005679075220788,0.0,0.0,276.0575968769,282.0210135968,274.3504258324,33820200756.62,9945976116020.0,1529662652062.0,264549.2360728,0.0,0.0,0.0005679047624521,2.759626664606e-09,0.0,0.0,0.0,0.002902533376274,4.847204921775,0.5184695062794,0.0,7.1413650451477475e-12,1.3433889506880882e-19,0.0,0.0,2.902533376274,16929.91307297838,0.0003184749416192102,0.5679075220788,0.5184695062792587,0.011463143697019196,3.371125861893096,0.0009690071247901352,8.966729469947228e-08,3.9010586015366684
2019-04-26,14350.0,2975159211.408,-8240451687.813,-5265292476.405,987100296.1194,987100296.1194,-4.390462558246e-07,0.0005876133435222,0.0,0.0,276.4495971989,312.3574504845,303.8587230511,33921119294.25,9949507750446.0,1523309340752.0,262921.9927013,0.0,0.0,0.0005876124576244,8.858977721826e-10,0.0,0.0,0.0,0.002153414789707,4.847600591577,0.5163160914896,0.0,-7.910743348190991e-12,-1.488119587572379e-19,0.0,0.0,2.153414789707,17785.59092107027,0.0003345714184021223,0.5876133435222,0.5163160914896031,0.011497349398720103,3.3723228871030266,0.001008411446381037,8.91157508239122e-08,3.9001364171071007
2019-04-27,14351.0,3015823143.251,-6447418241.256,-3431595098.005,998859558.591,998859558.591,2.261403992721e-07,0.0007537752464472,0.0,0.0,275.767657165,337.4820456905,328.2688081145,33944337356.13,9950715459900.0,1518855668034.0,253676.2604808,0.0,0.0,0.0007537721151108,3.131336342972e-09,0.0,0.0,0.0,0.001509544272629,4.847545412256,0.514806547217,0.0,4.074601788686487e-12,7.664886176200366e-20,0.0,0.0,1.5095442726289998,17997.469524162163,0.0003385571462354064,0.7537752464472001,0.5148065472171335,0.011505219014326823,3.372732232603814,0.0010221942295571796,8.598196821302671e-08,3.8990440848172425
2019-04-28,14352.0,3099415253.32,-15185725584.87,-12086310331.55,1116357562.999,1116357562.999,2.286148289348e-07,0.0009222145710562,0.0,0.0,278.39742072,383.6690827673,373.2043612398,34398474864.07,9960080945336.0,1505198862631.0,230184.8871397,0.0,0.0,0.0009222064621488,8.108907427108e-09,0.0,0.0,0.0,0.004628888039357,4.850154998106,0.5101776591777,0.0,4.119186106933334e-12,7.748755408662402e-20,0.0,0.0,4.628888039356999,20114.55068466667,0.0003783823536117481,0.9222145710562,0.5101776591776036,0.011659146057787778,3.375906604811649,0.001050527247937339,7.80197154107087e-08,3.897743488066756
2019-04-29,14353.0,3394315213.901,-25172803690.47,-21778488476.57,1556634933.744,1556634933.744,2.43804203948e-07,0.001067852185543,0.0,0.0,278.8133907272,392.0302878712,381.2070782247,35006781269.95,9978708920171.0,1481255432815.0,218603.9822275,0.0,0.0,0.00106784670555,5.479992323073e-09,0.0,0.0,0.0,0.008115474492825,4.85396899101,0.5020621846848,0.0,4.3928685396036035e-12,8.263589692755591e-20,0.0,0.0,8.115474492825001,28047.476283675674,0.0005276115910049599,1.067852185543,0.5020621846848458,0.011865327676655157,3.3822204393703115,0.0011504817292460757,7.409444074704252e-08,3.8961480258262533
2019-04-30,14354.0,3735557093.003,-18263448111.78,-14527891018.78,1738697435.241,1738697435.241,2.333511741353e-07,0.000945825937636,0.0,0.0,276.6543213879,338.0591129045,328.6664570165,35196603320.99,9990446311673.0,1464799022310.0,208591.6000284,0.0,0.0,0.0009458221933614,3.744274579573e-09,0.0,0.0,0.0,0.005577796528002,4.853588361591,0.4964843881568,0.0,4.204525660095495e-12,7.909290841384193e-20,0.0,0.0,5.577796528002,31327.881716054053,0.000589320527374605,0.945825937636,0.49648438815686313,0.011929666663392501,3.3861987541764194,0.0012661435114967737,7.070080696220182e-08,3.894612879697482
2019-05-01,14355.0,3887826019.457,-15944504929.46,-12056678910.01,1655591157.746,1655591157.746,-2.968824851478e-07,0.0009761753582899,0.0,0.0,277.8489701885,383.5694033529,372.89080545,35607145273.68,9999622953134.0,1450676210289.0,194241.5768494,0.0,0.0,0.000976170483849,4.874440943185e-09,0.0,0.0,0.0,0.004786838042782,4.855165312345,0.4916975501141,0.0,-5.3492339666270275e-12,-1.0062644550420808e-19,0.0,0.0,4.786838042782,29830.47131073874,0.0005611521788806043,0.9761753582899001,0.4916975501138918,0.012068817268417196,3.3893091189102202,0.0013177541035536938,6.583695713055249e-08,3.8930755521294866
2019-05-02,14356.0,4152890874.54,-21674009158.92,-17521118284.38,2086053193.659,2086053193.659,5.804254477372e-08,0.001104188764566,0.0,0.0,278.3350601379,378.2731613083,367.7389694472,36265330069.87,10013886350030.0,1430410854015.0,180864.7678987,0.0,0.0,0.001104184116093,4.648473188648e-09,0.0,0.0,0.0,0.006868814668323,4.858966000115,0.4848287354457,0.0,1.0458116175445045e-12,1.9673154398753433e-20,0.0,0.0,6.868814668323,37586.54402989189,0.0007070545704510116,1.104188764566,0.48482873544564425,0.012291904853030142,3.394143607309715,0.0014075961640639717,6.130297212221596e-08,3.8912643089113614
2019-05-03,14357.0,4493194411.863,-20232950358.67,-15739755946.81,2416139559.465,2416139559.465,1.204684995629e-07,0.001001206089384,0.0,0.0,277.6525609223,365.6184454817,355.3680928124,36781736373.75,10026672216580.0,1411738552205.0,169568.5961234,0.0,0.0,0.001001202185153,3.904231301074e-09,0.0,0.0,0.0,0.006328858907264,4.86000644173,0.4784998765385,0.0,2.170603595727928e-12,4.0832037970191795e-20,0.0,0.0,6.328858907263999,43534.04611648649,0.0008189352618428382,1.001206089384,0.4784998765384349,0.012466937512062015,3.3984772961192022,0.0015229399012880599,5.747420595910765e-08,3.889444167643905
2019-05-04,14358.0,4892280896.102,-26702354706.25,-21810073810.15,2805870442.499,2805870442.499,1.538224232004e-07,0.001086380919653,0.0,0.0,279.6493925482,365.1077834784,354.8274777081,37825693258.11,10045277095140.0,1386078651068.0,169461.440708,0.0,0.0,0.001086380685945,2.337077101247e-10,0.0,0.0,0.0,0.008697261618923,4.866644232497,0.4698026149195,0.0,2.7715751928e-12,5.213713997912141e-20,0.0,0.0,8.697261618923,50556.224189171175,0.0009510320860910042,1.086380919653,0.46980261491951436,0.012820780112377412,3.404783302341153,0.0016582077475463164,5.743788630703098e-08,3.8874067548109315
2019-05-05,14359.0,5925022457.316,-38668718746.54,-32743696289.23,4429904375.19,4429904375.19,-1.967248273712e-07,0.0007221924592779,0.0,0.003699162568933,278.987022103,262.0032240332,254.4869120721,39875104324.58,10076281194400.0,1357260081476.0,118406584.1788,0.0,0.0,0.0005896255645663,0.0001325668947116,1.143797866614e-05,0.003526520028041,0.0,0.009767872365918,4.882397971647,0.4600347425536,0.0001840805195576,-3.544591484165766e-12,-6.667863922971978e-20,3.6991625689329997,0.0,9.767872365917999,79818.09685027026,0.0015014881426130256,0.7221924592779,0.4600347425537366,0.01351541506496883,3.4152919462008278,0.002008248984831484,4.0133164758021215e-05,3.8888822369842915
2019-05-06,14360.0,7429549396.096,-36323192647.89,-28893643251.79,6846764701.652,6846764701.652,8.830363365285e-08,0.0005204634210627,0.0,0.004075532451904,278.7750397134,283.0966381087,275.7577448066,41391593628.83,10104237979050.0,1331484816322.0,61387156.64929,0.0,0.0,0.0003175423110881,0.0002029211099746,2.13070476464e-05,0.003891938087918,0.0,0.008736052208281,4.891293988631,0.451298379029,0.0002049014116329,1.5910564622135135e-12,2.9929959576996995e-20,4.075532451904,0.0,8.736052208280999,123365.12975949551,0.0023206677038826516,0.5204634210626999,0.4512983790290098,0.01402941954810921,3.4247677219969495,0.002518198899658517,2.080678949501794e-05,3.8901163273635633
2019-05-07,14361.0,9009746571.687,-37867056394.37,-28857309822.68,8306734806.279,8306734806.279,-2.967578169976e-07,0.0003741360674495,0.0,0.007442182110769,276.9701377644,182.5594985986,177.2080402205,43317479294.85,10132588846380.0,1313650971951.0,156403190.2112,0.0,0.0,0.0001716554358664,0.0002024806315831,0.0001431713202355,0.007207497265568,0.0,0.006041788015215,4.909940251475,0.4452537099814,0.0003778561654356,-5.346987693650451e-12,-1.0058419002114728e-19,7.442182110769,0.0,6.041788015214999,149670.89741043243,0.0028155153608533322,0.3741360674495,0.4452537099814722,0.014682186345458734,3.434377069631449,0.0030537967638988076,5.3011874677067765e-05,3.8943659778330573
2019-05-08,14362.0,12430341395.31,-59205638479.46,-46775297084.15,14724769370.43,14724769370.43,-5.967697322498e-08,8.783487660416e-05,0.0,0.02049895769094,275.3647183877,117.0726411031,113.6021053336,47927526485.5,10179364143520.0,1307733817215.0,183233882.6914,0.0,0.0,0.0,8.783487660416e-05,0.0009502925933642,0.02040202370459,0.0,0.002005582270171,4.964012365043,0.4432481277113,0.001047226579712,-1.0752607788284686e-12,-2.0227133611772227e-20,20.498957690940003,0.0,2.0055822701709998,265311.1598275676,0.004990867689206914,0.08783487660416,0.4432481277111484,0.0162447327589692,3.4502312615224193,0.004213185801079354,6.210596863601217e-05,3.9097862279611726
2019-05-09,14363.0,16110300716.14,-62838510794.81,-46728210078.67,24667439116.98,24667439116.98,-1.526012550994e-07,9.9777204751e-05,0.0,0.0239813194966,275.9437217532,181.4079669563,175.9691212983,49552636876.7,10226092353570.0,1305188485483.0,172290073.3472,0.0,0.0,0.0,9.9777204751e-05,0.001140730418938,0.02388524354274,0.0,0.0008646822792004,4.981277214297,0.4423854035775,0.001236806372796,-2.749572163953153e-12,-5.172323275483508e-20,23.9813194966,0.0,0.8646822792004,444458.3624681081,0.008360872878025867,0.09977720475099999,0.44238540357741346,0.01679555367431218,3.4660694935412755,0.005460484798427924,5.839663349610203e-05,3.925308847426497
2019-05-10,14364.0,17528440855.44,-33102923116.0,-15574482260.55,20223168353.57,20223168353.57,2.59530283893e-07,0.0002661648595966,0.003719322336495,0.01080731621891,272.6862589586,229.9439971702,222.9330497274,45485802279.92,10241666835890.0,1315542972853.0,154476369.0659,0.0,0.0,0.0,0.0002661648595966,0.0004967254536292,0.01063384426191,0.003632650273832,0.0001211156582843,4.929033584169,0.4458949917519,0.0007568694732933,4.6762213314054055e-12,8.796615251940248e-20,10.80731621891,3.719322336495,0.1211156582843,364381.411776036,0.006854515338753781,0.2661648595966,0.44589499175181385,0.015417125742722417,3.471348366074458,0.0059411544525288,5.2358790804917605e-05,3.9327128423597992
2019-05-11,14365.0,15265250816.86,-11020940817.66,4244309999.2,9783000443.741,9783000443.741,1.070818713499e-07,0.0007528603623078,0.003398961013671,0.001051454785984,273.4296468698,417.560198649,405.376693703,42929657972.93,10235928106820.0,1325111969688.0,7976955.652792,0.0,0.0,0.0005065239379651,0.0002463364243427,3.677335965399e-05,0.0010109151984,0.003242815774915,0.0,4.892627921387,0.4491383428644,0.0002334581859933,1.9294030873855853e-12,3.6294724784841955e-20,1.051454785984,3.398961013671,0.0,176270.27826560359,0.0033158862858806205,0.7528603623078001,0.44913834286452,0.014550736754903993,3.469403260058055,0.005174060465931846,2.70373879713903e-06,3.933095043416276
2019-05-12,14366.0,13133891399.51,-7879390526.895,5254500872.613,5871904863.396,5871904863.396,3.639245100689e-07,0.001325715291297,0.0,0.0,274.5839466723,447.156790317,434.0731892758,42330647275.43,10226770250640.0,1325093589757.0,19200.17630471,0.0,0.0,0.001323017594423,2.697696874554e-06,0.0,0.0,0.0,6.234290726189e-06,4.882915543988,0.4491321131028,0.0,6.557198379619819e-12,1.2334991692710558e-19,0.0,0.0,0.006234290726189,105800.08762875675,0.001990245111456318,1.325715291297,0.4491321131028544,0.014347705857751494,3.466299262476745,0.004451649636767983,6.50777863717773e-09,3.9297790879451298
2019-05-13,14367.0,12085320824.54,-10139649191.9,1945671632.637,5223521445.192,5223521445.192,-1.334766166402e-07,0.001511158079781,0.0,0.0,276.5124003282,433.4640901458,420.7159069561,42466418161.18,10220366163950.0,1321679969059.0,1424.779794667,0.0,0.0,0.001511151618438,6.461342863612e-09,0.0,0.0,0.0,0.0011570252014,4.883708389529,0.4479750879014,0.0,-2.4049840836072073e-12,-4.52410571938743e-20,0.0,0.0,1.1570252014,94117.50351697298,0.0017704796420812705,1.511158079781,0.4479750879015586,0.014393724542987096,3.464128637692347,0.004096243255125073,4.829201234022952e-10,3.9264974506198125
2019-05-14,14368.0,12357961672.99,-19405692506.13,-7047730833.14,6083198842.034,6083198842.034,-5.050333481359e-08,0.001518196202851,0.0,0.0,278.0350806771,424.7694868853,412.1902570986,43436814286.62,10222934707030.0,1307578643258.0,1087.571149815,0.0,0.0,0.001518192366472,3.836378478766e-09,0.0,0.0,0.0,0.004779555424113,4.893082724942,0.4431955324773,0.0,-9.099699966412612e-13,-1.7117786742692076e-20,0.0,0.0,4.779555424113,109607.18634295496,0.0020618618726007116,1.5181962028509999,0.4431955324773139,0.01472263418811308,3.464999229166061,0.004188653150795128,3.6862538045760825e-10,3.9229173962001136
2019-05-15,14369.0,13011210697.37,-28002218136.52,-14991007439.15,8116236964.399,8116236964.399,1.023831345239e-08,0.001627762059621,0.0,0.0,279.267498808,437.7838363959,424.7969631472,44750751146.15,10233123262820.0,1283160786969.0,0.0,0.0,0.0,0.001627760576382,1.483238915386e-09,0.0,0.0,0.0,0.008277405331927,4.907968343487,0.4349192541244,0.0,1.8447411625927928e-13,3.4702117578914276e-21,0.0,0.0,8.277405331927,146238.50386304504,0.0027509473190738924,1.627762059621,0.4349192541243777,0.015167984797885977,3.4684525758781737,0.004410067786689617,0.0,3.9185398148004373
2019-05-16,14370.0,14025857579.23,-27530280957.03,-13504423377.81,10299002573.79,10299002573.79,-2.464396384003e-07,0.00146099694835,0.0,0.0,278.1396430673,383.5946641296,372.2125011595,44994681463.02,10242317244650.0,1259113430701.0,0.0,0.0,0.0,0.00146099694835,0.0,0.0,0.0,0.0,0.008150699708219,4.912744285261,0.4267685544162,0.0,-4.44035384505045e-12,-8.35291608099377e-20,0.0,0.0,8.150699708219,185567.6139421622,0.0034907819527421453,1.46099694835,0.4267685544163181,0.01525066343999288,3.4715688180206588,0.004753975946555195,0.0,3.9135880358769697
2019-05-17,14371.0,14982866869.67,-23851445251.95,-8868578382.281,10385254832.0,10385254832.0,5.979703107359e-08,0.0009974541174627,0.0,0.003377100154945,275.6218064411,269.9658443889,261.7475320274,45080242683.88,10248687637480.0,1249181713487.0,111279481.894,0.0,0.0,0.0008467442372768,0.0001507098801859,1.926783255864e-06,0.00318867284746,0.0,0.003366292896793,4.912985827345,0.4234022615194,0.0001903540907408,1.0774239833079278e-12,2.0267826462192456e-20,3.377100154945,0.0,3.366292896793,187121.70868468468,0.003520016611553568,0.9974541174627,0.42340226151931465,0.015279663876053822,3.4737280224837623,0.005078348208406679,3.7717478398796263e-05,3.9124476653575293
2019-05-18,14372.0,15456551672.52,-22102210497.18,-6645658824.66,10166712416.8,10166712416.8,1.407850867422e-07,0.0004812087567418,0.0,0.005790569667144,274.2109721952,220.7383855934,213.9078078899,44925370621.56,10254762624510.0,1248718714384.0,151885170.3191,0.0,0.0,0.0001934256062073,0.0002877831505346,2.768454439015e-05,0.005489023640295,0.0,0.0001569306252503,4.910365644088,0.4232453308941,0.0003292305712401,2.536668229589189e-12,4.771821703060873e-20,5.790569667144,0.0,0.1569306252503,183184.0075099099,0.0034459430385621105,0.48120875674179997,0.4232453308941101,0.015227170967516596,3.475787101014477,0.005238900684166331,5.148052033586102e-05,3.9143110833964396
2019-05-19,14373.0,14908237379.97,-14125422305.53,782815074.4401,8516873877.374,8516873877.374,2.83970965782e-07,0.0009103716261854,0.0,0.002277240641587,274.4341870176,369.2726975146,358.0174880707,43548721842.31,10251829777840.0,1248689299276.0,6653683.712608,0.0,0.0,0.0007287396520144,0.000181631974171,2.61477541553e-07,0.002144833957619,0.0,9.970065185867e-06,4.895269041574,0.423235360829,0.00013266816151,5.116593978054054e-12,9.625016746546696e-20,2.277240641587,0.0,0.009970065185866999,153457.1869797117,0.002886740673371579,0.9103716261853999,0.4232353608288141,0.014760564548162923,3.474793031137084,0.005053053013661306,2.255224120667353e-06,3.9127912117381816
